title,author,description,rating,genres,shelves,image_book,url
The Prime of Miss Jean Brodie,Muriel Spark,A teacher at a girl's school in Edinburgh during the 1930s comes into conflict with school authorities because of her unorthodox teaching methods.,3.7,"[""['Fiction'"", "" 'Classics'"", "" 'Historical Fiction'"", "" 'Scotland'"", "" 'Book Club'"", "" 'Novels'"", "" 'British Literature']""]","[""['to-read'"", "" 'fiction'"", "" 'currently-reading'"", "" 'classics'"", "" 'historical-fiction'"", "" 'scotland'"", "" 'favorites']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1696970356i/517188.jpg,https://www.goodreads.com/book/show/517188.The_Prime_of_Miss_Jean_Brodie
As You Like It,William Shakespeare,"Readers and audiences have long greeted As You Like It with delight. Its characters are brilliant conversationalists, including the princesses Rosalind and Celia and their Fool, Touchstone. Soon after Rosalind and Orlando meet and fall in love, the princesses and Touchstone go into exile in the Forest of Arden, where they find new conversational partners. Duke Frederick, younger brother to Duke Senior, has overthrown his brother and forced him to live homeless in the forest with his courtiers, including the cynical Jaques. Orlando, whose older brother Oliver plotted his death, has fled there, too.

Recent scholars have also grounded the play in the issues of its time. These include primogeniture, passing property from a father to his oldest son. As You Like It depicts intense conflict between brothers, exposing the human suffering that primogeniture entails. Another perspective concerns cross-dressing. Most of Orlando’s courtship of Rosalind takes place while Rosalind is disguised as a man, “Ganymede.” At her urging, Orlando pretends that Ganymede is his beloved Rosalind. But as the epilogue reveals, the sixteenth-century actor playing Rosalind was male, following the practice of the time. In other words, a boy played a girl playing a boy pretending to be a girl.
Show more",3.81,"[""['Plays'"", "" 'Fiction'"", "" 'Classics'"", "" 'Theatre'"", "" 'Romance'"", "" 'Literature'"", "" 'School']""]","[""['to-read'"", "" 'plays'"", "" 'currently-reading'"", "" 'shakespeare'"", "" 'fiction'"", "" 'owned'"", "" 'classic']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1561383241i/42607.jpg,https://www.goodreads.com/book/show/42607.As_You_Like_It
Love and Other Words,Christina Lauren,"The story of the heart can never be unwritten.

Macy Sorensen is settling into an ambitious if emotionally tepid routine: work hard as a new pediatrics resident, plan her wedding to an older, financially secure man, keep her head down and heart tucked away.

But when she runs into Elliot Petropoulos—the first and only love of her life—the careful bubble she’s constructed begins to dissolve. Once upon a time, Elliot was Macy’s entire world—growing from her gangly bookish friend into the man who coaxed her heart open again after the loss of her mother...only to break it on the very night he declared his love for her.

Told in alternating timelines between Then and Now, teenage Elliot and Macy grow from friends to much more—spending weekends and lazy summers together in a house outside of San Francisco devouring books, sharing favorite words, and talking through their growing pains and triumphs. As adults, they have become strangers to one another until their chance reunion. Although their memories are obscured by the agony of what happened that night so many years ago, Elliot will come to understand the truth behind Macy’s decade-long silence, and will have to overcome the past and himself to revive her faith in the possibility of an all-consuming love.

Show more",4.23,"[""['Romance'"", "" 'Contemporary'"", "" 'Friends To Lovers'"", "" 'Fiction'"", "" 'Contemporary Romance'"", "" 'Second Chance'"", "" 'Audiobook']""]","[""['to-read'"", "" 'currently-reading'"", "" 'romance'"", "" 'favorites'"", "" '2023'"", "" 'physical-tbr'"", "" '2022']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1667534514i/36206591.jpg,https://www.goodreads.com/book/show/36206591-love-and-other-words
All Things Bright and Beautiful,James Herriot,"""A very warm, very engaging read. . . . The reader falls totally under his spell.""
—Associated Press

The second volume in the multimillion copy bestselling series

Millions of readers have delighted in the wonderful storytelling and everyday miracles of James Herriot in the over thirty years since his delightful animal stories were first introduced to the world.

Now in a new edition for the first time in a decade, is the beloved sequel to Herriot's first collection, , and picks up as Herriot, now newly married, journeys among the remote hillside farms and valley towns of the Yorkshire Dales, caring for their inhabitants—both two- and four-legged. Throughout, Herriot's deep compassion, humor, and love of life shine out as we laugh, cry, and delight in his portraits of his many, varied animal patients and their equally varied owners.

""Humor, realism, sensitivity, earthiness; animals comic and tragic; and people droll, pathetic, courageous, eccentric—all of whom he views with the same gentle compassion and a lively sense of the sad, the ridiculous, and the admirable.""
—
Show more",4.35,"[""['Nonfiction'"", "" 'Animals'"", "" 'Memoir'"", "" 'Biography'"", "" 'Classics'"", "" 'Humor'"", "" 'Audiobook']""]","[""['to-read'"", "" 'currently-reading'"", "" 'non-fiction'"", "" 'animals'"", "" 'memoir'"", "" 'nonfiction'"", "" 'favorites']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388197805i/38743.jpg,https://www.goodreads.com/book/show/38743.All_Things_Bright_and_Beautiful
Need,Carrie Jones,"Pain shoots through my head. Fireworks. Explosions. All inside my brain. The white world goes dark and I know what's about to happen.


Zara White suspects there's a freaky guy semi-stalking her. She's also obsessed with phobias. And it's true, she hasn't exactly been herself since her stepfather died. But exiling her to shivery Maine to live with her grandmother? That seems a bit extreme. The move is supposed to help her stay sane...but Zara's pretty sure her mom just can't deal with her right now.

She couldn't be more wrong. Turns out the semi-stalker is not a figment of Zara's overactive imagination. In fact, he's still following her, leaving behind an eerie trail of gold dust. There's something not right - not human - in this sleepy Maine town, and all signs point to Zara.

In this creepy, compelling breakout novel, Carrie Jones delivers romance, suspense, and a creature you never thought you'd have to fear.
Show more",3.72,"[""['Young Adult'"", "" 'Fantasy'"", "" 'Paranormal'"", "" 'Romance'"", "" 'Fae'"", "" 'Werewolves'"", "" 'Paranormal Romance']""]","[""['to-read'"", "" 'young-adult'"", "" 'fantasy'"", "" 'ya'"", "" 'currently-reading'"", "" 'paranormal'"", "" 'favorites']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436293030i/4070493.jpg,https://www.goodreads.com/book/show/4070493-need
Six Crimson Cranes,Elizabeth Lim,"A princess in exile, a shapeshifting dragon, six enchanted cranes, and an unspeakable curse...

Shiori'anma, the only princess of Kiata, has a secret. Forbidden magic runs through her veins. Normally she conceals it well, but on the morning of her betrothal ceremony, Shiori loses control. At first, her mistake seems like a stroke of luck, forestalling the wedding she never wanted. But it also catches the attention of Raikama, her stepmother.

A sorceress in her own right, Raikama banishes the young princess, turning her brothers into cranes. She warns Shiori that she must speak of it to no one for with every word that escapes her lips, one of her brothers will die.

Penniless, voiceless, and alone, Shiori searches for her brothers, and uncovers a dark conspiracy to seize the throne. Only Shiori can set the kingdom to rights, but to do so she must place her trust in a paper bird, a mercurial dragon, and the very boy she fought so hard not to marry. And she must embrace the magic she's been taught all her life to forswear--no matter what the cost.

Weaving together elements of The Wild Swans, Cinderella, the legend of Chang E, and the Tale of the Bamboo Cutter.
Show more",4.19,"[""['Fantasy'"", "" 'Young Adult'"", "" 'Romance'"", "" 'Retellings'"", "" 'Fiction'"", "" 'Mythology'"", "" 'Young Adult Fantasy']""]","[""['to-read'"", "" 'fantasy'"", "" 'currently-reading'"", "" 'physical-tbr'"", "" 'young-adult'"", "" 'owned'"", "" 'favorites']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1603387427i/53457092.jpg,https://www.goodreads.com/book/show/53457092-six-crimson-cranes
Unoffendable: How Just One Change Can Make All of Life Better,Brant Hansen,"It turns out giving up your “right” to be offended can be one of the most freeing, healthy, simplifying, relaxing, refreshing, stress-relieving, encouraging things you can do. It’s a radical, provocative We’re not entitled to get offended or stay angry. The idea of our own “righteous anger” is a myth. It is the number one problem in our societies today and, as Dallas Willard says, Christians have not been taught out of it. But what if Christians were the most unoffendable people on the planet? In Unoffendable you will find concrete, practical ways to live life with less stress, In a humorous and conversational style, Unoffendable seeks to lift religious burdens from our backs and allow us to experience the joy of gratitude, perhaps for the first time, every single day of our lives—flourishing the way God intended.
Show more",4.44,"[""['Nonfiction'"", "" 'Christian'"", "" 'Christian Living'"", "" 'Faith'"", "" 'Self Help'"", "" 'Christianity'"", "" 'Religion']""]","[""['to-read'"", "" 'currently-reading'"", "" 'non-fiction'"", "" 'christian'"", "" 'nonfiction'"", "" 'christian-living'"", "" '2024']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1404480742i/22574570.jpg,https://www.goodreads.com/book/show/22574570-unoffendable
The Most Magnificent Thing,Ashley Spires,"A girl has a wonderful idea. She is going to make the most MAGNIFICENT thing! She knows just how it will look. She knows just how it will work. All she has to do is make it, and she makes things all the time. Easy-peasy!? But making her magnificent thing is anything but easy, and the girl tries and fails, repeatedly. Eventually, the girl gets really, really mad. She is so mad, in fact, that she quits. But after her dog convinces her to take a walk, she comes back to her project with renewed enthusiasm and manages to get it just right.",4.29,"[""['Picture Books'"", "" 'Childrens'"", "" 'Fiction'"", "" 'Growth Mindset'"", "" 'Realistic Fiction'"", "" 'Dogs'"", "" 'Adventure']""]","[""['to-read'"", "" 'picture-books'"", "" 'currently-reading'"", "" 'picture-book'"", "" 'children-s-books'"", "" 'childrens'"", "" 'children']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1384711245i/18383325.jpg,https://www.goodreads.com/book/show/18383325-the-most-magnificent-thing
The Wee Free Men,Terry Pratchett,"Librarian's Note: For an alternate cover edition of the same ISBN, click here.

""Another world is colliding with this one,"" said the toad. ""All the monsters are coming back.""

""Why?"" said Tiffany.

""There's no one to stop them.""

There was silence for a moment.

Then Tiffany said, ""There's me.""

Armed only with a frying pan and her common sense, Tiffany Aching, a young witch-to-be, is all that stands between the monsters of Fairyland and the warm, green Chalk country that is her home. Forced into Fairyland to seek her kidnapped brother, Tiffany allies herself with the Chalk's local Nac Mac Feegle - aka the Wee Free Men - a clan of sheep-stealing, sword-wielding, six-inch-high blue men who are as fierce as they are funny. Together they battle through an eerie and ever-shifting landscape, fighting brutal flying fairies, dream-spinning dromes, and grimhounds - black dogs with eyes of fire and teeth of razors - before ultimately confronting the Queen of the Elves, absolute ruler of a world in which reality intertwines with nightmare. And in the final showdown, Tiffany must face her cruel power alone...

In a riveting narrative that is equal parts suspense and humor, Carnegie Medalist Terry Pratchett returns to his internationally popular Discworld with a breathtaking tale certain to leave fans, new and old, enthralled.
Show more",4.29,"[""['Fantasy'"", "" 'Fiction'"", "" 'Young Adult'"", "" 'Humor'"", "" 'Audiobook'"", "" 'Magic'"", "" 'Comedy']""]","[""['to-read'"", "" 'fantasy'"", "" 'currently-reading'"", "" 'discworld'"", "" 'favorites'"", "" 'fiction'"", "" 'young-adult']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1443764106i/34494.jpg,https://www.goodreads.com/book/show/34494.The_Wee_Free_Men
Engines of Oblivion,Karen Osborne,"Karen Osborne continues her science fiction action and adventure series the Memory War with Engines of Oblivion, the sequel to Architects of Memory—the corporations running the galaxy are about to learn not everyone can be bought.

Natalie Chan gained her corporate citizenship, but barely survived the battle for Tribulation.

Now corporate has big plans for Natalie. Horrible plans.

Locked away in Natalie's missing memory is salvation for the last of an alien civilization and the humans they tried to exterminate. The corporation wants total control of both—or their deletion.


At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.
Show more",4.01,"[""['Science Fiction'"", "" 'Young Adult'"", "" 'Space'"", "" 'Science Fiction Fantasy'"", "" 'Space Opera'"", "" 'Fiction'"", "" 'Speculative Fiction']""]","[""['to-read'"", "" 'currently-reading'"", "" 'sci-fi'"", "" 'science-fiction'"", "" 'young-adult'"", "" 'space'"", "" 'sf-fantasy']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1598529532i/53205988.jpg,https://www.goodreads.com/book/show/53205988-engines-of-oblivion
The Heir,Kiera Cass,"Princess Eadlyn has grown up hearing endless stories about how her mother and father met. Twenty years ago, America Singer entered the Selection and won the heart of Prince Maxon - and they lived happily ever after. Eadlyn has always found their fairy-tale story romantic, but she has no interest in trying to repeat it. If it were up to her, she'd put off marriage for as long as possible.

But a princess's life is never entirely her own, and Eadlyn can't escape her very own Selection—no matter how fervently she protests.

Eadlyn doesn't expect her story to end in romance. But as the competition begins, one entry may just capture Eadlyn's heart, showing her all the possibilities that lie in front of her . . . and proving that finding her own happily ever after isn't as impossible as she's always thought.
Show more",3.63,"[""['Romance'"", "" 'Young Adult'"", "" 'Dystopia'"", "" 'Fantasy'"", "" 'Fiction'"", "" 'Audiobook'"", "" 'Royalty']""]","[""['to-read'"", "" 'currently-reading'"", "" 'romance'"", "" 'young-adult'"", "" 'dystopian'"", "" 'books-i-own'"", "" 'ya']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1422993526i/22918050.jpg,https://www.goodreads.com/book/show/22918050-the-heir
Children of Time,Adrian Tchaikovsky,"A race for survival among the stars... Humanity's last survivors escaped earth's ruins to find a new home. But when they find it, can their desperation overcome its dangers?

WHO WILL INHERIT THIS NEW EARTH?

The last remnants of the human race left a dying Earth, desperate to find a new home among the stars. Following in the footsteps of their ancestors, they discover the greatest treasure of the past age—a world terraformed and prepared for human life.

But all is not right in this new Eden. In the long years since the planet was abandoned, the work of its architects has borne disastrous fruit. The planet is not waiting for them, pristine and unoccupied. New masters have turned it from a refuge into mankind's worst nightmare.

Now two civilizations are on a collision course, both testing the boundaries of what they will do to survive. As the fate of humanity hangs in the balance, who are the true heirs of this new Earth?
Show more",4.3,"[""['Science Fiction'"", "" 'Fiction'"", "" 'Audiobook'"", "" 'Fantasy'"", "" 'Space Opera'"", "" 'Space'"", "" 'Science Fiction Fantasy']""]","[""['to-read'"", "" 'science-fiction'"", "" 'currently-reading'"", "" 'fiction'"", "" 'favorites'"", "" 'sci-fi'"", "" 'owned']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1431014197i/25499718.jpg,https://www.goodreads.com/book/show/25499718-children-of-time
Warm Bodies,Isaac Marion,"Now a major motion picture from Summit Entertainment.

R is having a no-life crisis—he is a zombie. He has no memories, no identity, and no pulse, but he is a little different from his fellow Dead. He may occasionally eat people, but he’d rather be riding abandoned airport escalators, listening to Sinatra in the cozy 747 he calls home, or collecting souvenirs from the ruins of civilization.

And then he meets a girl.

First as his captive, then his reluctant guest, Julie is a blast of living color in R’s gray landscape, and something inside him begins to bloom. He doesn't want to eat this girl—although she looks delicious—he wants to protect her. But their unlikely bond will cause ripples they can’t imagine, and their hopeless world won’t change without a fight.
Show more",3.91,"[""['Zombies'"", "" 'Romance'"", "" 'Young Adult'"", "" 'Horror'"", "" 'Fiction'"", "" 'Fantasy'"", "" 'Dystopia']""]","[""['to-read'"", "" 'currently-reading'"", "" 'favorites'"", "" 'zombies'"", "" 'romance'"", "" 'young-adult'"", "" 'horror']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1394072655i/15842439.jpg,https://www.goodreads.com/book/show/15842439-warm-bodies
Uprooted,Naomi Novik,"“Our Dragon doesn’t eat the girls he takes, no matter what stories they tell outside our valley. We hear them sometimes, from travelers passing through. They talk as though we were doing human sacrifice, and he were a real dragon. Of course that’s not true: he may be a wizard and immortal, but he’s still a man, and our fathers would band together and kill him if he wanted to eat one of us every ten years. He protects us against the Wood, and we’re grateful, but not that grateful.”

Agnieszka loves her valley home, her quiet village, the forests and the bright shining river. But the corrupted Wood stands on the border, full of malevolent power, and its shadow lies over her life.

Her people rely on the cold, driven wizard known only as the Dragon to keep its powers at bay. But he demands a terrible price for his help: one young woman handed over to serve him for ten years, a fate almost as terrible as falling to the Wood.

The next choosing is fast approaching, and Agnieszka is afraid. She knows— knows—that the Dragon will take Kasia: beautiful, graceful, brave Kasia, all the things Agnieszka isn’t, and her dearest friend in the world. And there is no way to save her.

But Agnieszka fears the wrong things. For when the Dragon comes, it is not Kasia he will choose.
Show more",4.03,"[""['Fantasy'"", "" 'Young Adult'"", "" 'Fiction'"", "" 'Romance'"", "" 'Magic'"", "" 'Fairy Tales'"", "" 'Audiobook']""]","[""['to-read'"", "" 'fantasy'"", "" 'currently-reading'"", "" 'young-adult'"", "" 'fiction'"", "" 'romance'"", "" 'dnf']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1550135418i/22544764.jpg,https://www.goodreads.com/book/show/22544764-uprooted
Impulse,Ellen Hopkins,"Sometimes you don't wake up. But if you happen to, you know things will never be the same.

Three lives, three different paths to the same destination: Aspen Springs, a psychiatric hospital for those who have attempted the ultimate act—suicide.

Vanessa is beautiful and smart, but her secrets keep her answering the call of the blade.

Tony, after suffering a painful childhood, can only find peace through pills.

And Conner, outwardly, has the perfect life. But dig a little deeper and find a boy who is in constant battle with his parents, his life, himself.

In one instant each of these young people decided enough was enough. They grabbed the blade, the bottle, the gun—and tried to end it all. Now they have a second chance, and just maybe, with each other's help, they can find their way to a better life—but only if they're strong and can fight the demons that brought them here in the first place.
Show more",4.25,"[""['Young Adult'"", "" 'Poetry'"", "" 'Fiction'"", "" 'Mental Health'"", "" 'Contemporary'"", "" 'Realistic Fiction'"", "" 'Mental Illness']""]","[""['to-read'"", "" 'currently-reading'"", "" 'young-adult'"", "" 'favorites'"", "" 'poetry'"", "" 'ya'"", "" 'own']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1689381440i/270805.jpg,https://www.goodreads.com/book/show/270805.Impulse
The Casual Vacancy,J.K. Rowling,"A BIG NOVEL ABOUT A SMALL TOWN…

When Barry Fairbrother dies unexpectedly in his early forties, the little town of Pagford is left in shock. Pagford appears to be an English idyll—with a cobbled market square and an ancient abbey—but behind its charming façade lies a town at war. The rich clash with the poor, teenagers battle their parents, wives contend with their husbands, and teachers struggle with their pupils. Pagford is far from what it seems.

The empty seat Barry leaves on the town council becomes the catalyst for the fiercest conflict the town has ever seen. The election to fill his seat is fraught with passion, duplicity, and unexpected revelations. Who will triumph in this battle of wills?

Show more",3.31,"[""['Fiction'"", "" 'Contemporary'"", "" 'Mystery'"", "" 'Book Club'"", "" 'Adult'"", "" 'Adult Fiction'"", "" 'Audiobook']""]","[""['to-read'"", "" 'currently-reading'"", "" 'fiction'"", "" 'owned'"", "" 'own'"", "" 'books-i-own'"", "" 'contemporary']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1509893913i/13497818.jpg,https://www.goodreads.com/book/show/13497818-the-casual-vacancy
Starter Villain,John Scalzi,"Inheriting your uncle's supervillain business is more complicated than you might think. Particularly when you discover who's running the place.

Charlie's life is going nowhere fast. A divorced substitute teacher living with his cat in a house his siblings want to sell, all he wants is to open a pub downtown, if only the bank will approve his loan.

Then his long-lost uncle Jake dies and leaves his supervillain business (complete with island volcano lair) to Charlie.

But becoming a supervillain isn't all giant laser death rays and lava pits. Jake had enemies, and now they're coming after Charlie. His uncle might have been a stand-up, old-fashioned kind of villain, but these are the real thing: rich, soulless predators backed by multinational corporations and venture capital.

It's up to Charlie to win the war his uncle started against a league of supervillains. But with unionized dolphins, hyperintelligent talking spy cats, and a terrifying henchperson at his side, going bad is starting to look pretty good.

In a dog-eat-dog world...be a cat.
Show more",4.13,"[""['Science Fiction'"", "" 'Fiction'"", "" 'Fantasy'"", "" 'Humor'"", "" 'Audiobook'"", "" 'Book Club'"", "" 'Contemporary']""]","[""['to-read'"", "" 'currently-reading'"", "" 'science-fiction'"", "" 'sci-fi'"", "" '2024'"", "" 'fiction'"", "" 'fantasy']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1683564155i/61885029.jpg,https://www.goodreads.com/book/show/61885029-starter-villain
Gabriel's Rapture,Sylvain Reynard,"Professor Gabriel Emerson has embarked on a passionate, yet clandestine affair with his former student, Julia Mitchell. Sequestered on a romantic holiday in Italy, he tutors her in the sensual delights of the body and the raptures of sex. But when they return, their happiness is threatened by conspiring students, academic politics, and a jealous ex-lover. When Gabriel is confronted by the university administration, will he succumb to Dante's fate? Or will he fight to keep Julia, his Beatrice, forever? In Gabriel's Rapture, the brilliant sequel to the wildly successful debut novel, Gabriel's Inferno, Sylvain Reynard weaves an exquisite love story that will touch the reader's mind, body, and soul, forever.
Show more",4.2,"[""['Romance'"", "" 'Contemporary Romance'"", "" 'Contemporary'"", "" 'Adult'"", "" 'New Adult'"", "" 'College'"", "" 'Erotica']""]","[""['to-read'"", "" 'currently-reading'"", "" 'favorites'"", "" 'romance'"", "" 'contemporary-romance'"", "" 'series'"", "" 'contemporary']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1343962380i/13639050.jpg,https://www.goodreads.com/book/show/13639050-gabriel-s-rapture
Four: A Divergent Story Collection,Veronica Roth,"Celebrate the 10th anniversary of Divergent with a special edition of Four, a collection in the #1 New York Times bestselling series that captured the hearts of millions of readers and inspired a series of major motion pictures starring Shailene Woodley. This edition features exclusive content from Veronica Roth and beautiful reimagined cover art from award-winning illustrator Victo Ngai.

Readers first encountered Tobias as ""Four"" in Divergent and will find more of this charismatic character's backstory told from his own perspective in Four: A Divergent Collection. When read together, these long narrative pieces illuminate the defining moments in Tobias's life, from his transfer from Abnegation to Dauntless, his initiation, and the decisions of loyalty—and love—that Tobias makes in the weeks after he meets Tris Prior.

“The same mix of tension, uncertainty, and hope that made the original stories irresistible. A welcome trip down memory lane.” —

“Fans of who can’t get enough—and maybe even the rare reader who missed the first rush—will snap up this story collection told. It will fly off the shelves and for good reason.” —ALA
Show more",3.94,"[""['Young Adult'"", "" 'Dystopia'"", "" 'Fantasy'"", "" 'Fiction'"", "" 'Science Fiction'"", "" 'Romance'"", "" 'Short Stories']""]","[""['to-read'"", "" 'currently-reading'"", "" 'young-adult'"", "" 'books-i-own'"", "" 'owned'"", "" 'own'"", "" 'dystopia']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1393687572i/18126198.jpg,https://www.goodreads.com/book/show/18126198-four
The Invisible Boy,Trudy Ludwig,"A simple act of kindness can transform an invisible boy into a friend…

Meet Brian, the invisible boy. Nobody ever seems to notice him or think to include him in their group, game, or birthday party... until, that is, a new kid comes to class.

When Justin, the new boy, arrives, Brian is the first to make him feel welcome. And when Brian and Justin team up to work on a class project together, Brian finds a way to shine.

From esteemed author and speaker Trudy Ludwig and acclaimed illustrator Patrice Barton, this gentle story shows how small acts of kindness can help children feel included and allow them to flourish. Any parent, teacher, or counselor looking for material that sensitively addresses the needs of quieter children will find a valuable and important resource.

Includes backmatter with discussion questions and resources for further reading.
Show more",4.43,"[""['Picture Books'"", "" 'Childrens'"", "" 'Friendship'"", "" 'Realistic Fiction'"", "" 'Fiction'"", "" 'School'"", "" 'Novels']""]","[""['to-read'"", "" 'picture-books'"", "" 'picture-book'"", "" 'children-s-books'"", "" 'friendship'"", "" 'currently-reading'"", "" 'childrens']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358750840i/17140549.jpg,https://www.goodreads.com/book/show/17140549-the-invisible-boy
The Light Between Oceans,M.L. Stedman,"Librarian's note: An alternate cover edition can be found here

Australia, 1926. After four harrowing years fighting on the Western Front, Tom Sherbourne returns home to take a job as the lighthouse keeper on Janus Rock, nearly half a day's journey from the coast. To this isolated island, where the supply boat comes once a season and shore leaves are granted every other year at best, Tom brings a young, bold, and loving wife, Isabel. Years later, after two miscarriages and one stillbirth, the grieving Isabel hears a baby's cries on the wind. A boat has washed up onshore carrying a dead man and a living baby.

Tom, whose records as a lighthouse keeper are meticulous and whose moral principles have withstood a horrific war, wants to report the man and infant immediately. But Isabel has taken the tiny baby to her breast. Against Tom's judgment, they claim her as their own and name her Lucy. When she is two, Tom and Isabel return to the mainland and are reminded that there are other people in the world. Their choice has devastated one of them.

M. L. Stedman's mesmerizing, beautifully written debut novel seduces us into accommodating Isabel's decision to keep this ""gift from God."" And we are swept into a story about extraordinarily compelling characters seeking to find their North Star in a world where there is no right answer, where justice for one person is another's tragic loss.
Show more",4.04,"[""['Fiction'"", "" 'Historical Fiction'"", "" 'Book Club'"", "" 'Historical'"", "" 'Romance'"", "" 'Adult'"", "" 'Adult Fiction']""]","[""['to-read'"", "" 'currently-reading'"", "" 'fiction'"", "" 'historical-fiction'"", "" 'book-club'"", "" 'favorites'"", "" 'own']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1336683021i/13158800.jpg,https://www.goodreads.com/book/show/13158800-the-light-between-oceans
The Naturals,Jennifer Lynn Barnes,"Seventeen-year-old Cassie is a natural at reading people. Piecing together the tiniest details, she can tell you who you are and what you want. But it’s not a skill that she’s ever taken seriously. That is, until the FBI come knocking: they’ve begun a classified program that uses exceptional teenagers to crack infamous cold cases, and they need Cassie.

What Cassie doesn’t realize is that there’s more at risk than a few unsolved homicides—especially when she’s sent to live with a group of teens whose gifts are as unusual as her own. Sarcastic, privileged Michael has a knack for reading emotions, which he uses to get inside Cassie’s head—and under her skin. Brooding Dean shares Cassie’s gift for profiling, but keeps her at arm’s length.

Soon, it becomes clear that no one in the Naturals program is what they seem. And when a new killer strikes, danger looms closer than Cassie could ever have imagined. Caught in a lethal game of cat and mouse with a killer, the Naturals are going to have to use all of their gifts just to survive.
Show more",4.21,"[""['Mystery'"", "" 'Young Adult'"", "" 'Thriller'"", "" 'Mystery Thriller'"", "" 'Romance'"", "" 'Crime'"", "" 'Fiction']""]","[""['to-read'"", "" 'currently-reading'"", "" 'mystery'"", "" 'physical-tbr'"", "" '2024'"", "" 'favorites'"", "" 'young-adult']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1620015246i/13597723.jpg,https://www.goodreads.com/book/show/13597723-the-naturals
The Traitor's Emblem,Juan Gómez-Jurado,"THE #1 INTERNATIONAL BESTSELLER . In the vein of Dumas' and Zafón's masterpieces, Juan Gómez-Jurado's  The Traitor's Emblem  is an epic novel spanning decades of family betrayal, impossible love and the high price of vengeance. Set against the dark and menacing streets of Depression-era Munich and the cruel rise of Nazism, Gómez-Jurado's spellbinding thriller proves again that he is a master of narration.

The Straits of Gibraltar, 1940. In the heart of a storm at sea, Captain GonzÁlez rescues a group of German castaways. When the torrent subsides, the leader of the survivors gratefully offers the captain a strange-looking emblem made of gold and diamonds, in exchange for safe passage to the coast of Portugal. Decades later, in 2002, the son of captain GonzÁlez receives a substantial offer for the emblem. He does not sell it, but the buyer reveals an astounding story behind that mysterious it holds the key to Paul Reiner's lifelong quest... 

Munich, 1919. After his family fall into disgrace, 15-year-old Paul Reiner and his mother work as servants in the palace of Baron Von Schroeder. Unhappy and full of despair, Paul dreams of the heroic father he never knew. But one night, seconds before committing suicide, Paul's cousin reveals a terrible secret. Paul's father didn't die in the First World War, as he had always been told. He was killed by someone very close to him, and for unclear reasons. This discovery turns Paul's world upside down and from that moment, Paul sacrifices everything to discover the truth behind his father's death, even his love for Alys Tannenbaum, a Jewish-American photographer who helps him on his dangerous pursuit.

Visit TheTraitorsEmblem.com
Show more",3.86,"[""['Historical Fiction'"", "" 'Fiction'"", "" 'Thriller'"", "" 'Mystery'"", "" 'Historical'"", "" 'Spanish Literature'"", "" 'Germany']""]","[""['to-read'"", "" 'currently-reading'"", "" 'historical-fiction'"", "" 'fiction'"", "" 'thriller'"", "" 'mystery'"", "" 'ebook']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348919532i/10204213.jpg,https://www.goodreads.com/book/show/10204213-the-traitor-s-emblem
