title,author,description,rating,genres,shelves,image_book,url
Madame Bovary,Gustave Flaubert,"Madame Bovary is the debut novel of French writer Gustave Flaubert, published in 1856. The character lives beyond her means in order to escape the banalities and emptiness of provincial life. When the novel was first serialized in La Revue de Paris between 1 October 1856 and 15 December 1856, public prosecutors attacked the novel for obscenity. The resulting trial in January 1857 made the story notorious. After Flaubert's acquittal on 7 February 1857, Madame Bovary became a bestseller in April 1857 when it was published in two volumes. A seminal work of literary realism, the novel is now considered Flaubert's masterpiece, and one of the most influential literary works in history.
Show more",3.71,"['Classics', 'Fiction', 'France', 'Literature', 'French Literature', 'Romance', '19th Century']","['to-read', 'currently-reading', 'classics', 'fiction', 'favorites', 'owned', 'classic']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1741368185i/2175.jpg,https://www.goodreads.com/book/show/2175.Madame_Bovary
Treasure Island,Robert Louis Stevenson,"""For sheer storytelling delight and pure adventure, Treasure Island has never been surpassed. From the moment young Jim Hawkins first encounters the sinister Blind Pew at the Admiral Benbow Inn until the climactic battle for treasure on a tropic isle, the novel creates scenes and characters that have fired the imaginations of generations of readers. Written by a superb prose stylist, a master of both action and atmosphere, the story centers upon the conflict between good and evil - but in this case a particularly engaging form of evil. It is the villainy of that most ambiguous rogue Long John Silver that sets the tempo of this tale of treachery, greed, and daring. Designed to forever kindle a dream of high romance and distant horizons, Treasure Island is, in the words of G. K. Chesterton, 'the realization of an ideal, that which is promised in its provocative and beckoning map; a vision not only of white skeletons but also green palm trees and sapphire seas.' G. S. Fraser terms it 'an utterly original book' and goes on to write: 'There will always be a place for stories like that can keep boys and old men happy.'
Show more",3.85,"['Classics', 'Fiction', 'Adventure', 'Historical Fiction', 'Young Adult', 'Childrens', 'Pirates']","['to-read', 'currently-reading', 'classics', 'fiction', 'adventure', 'classic', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1485248909i/295.jpg,https://www.goodreads.com/book/show/295.Treasure_Island
Oliver Twist,Charles Dickens,"A gripping portrayal of London's dark criminal underbelly, published in Penguin Classics with an introduction by Philip Horne.

The story of Oliver Twist - orphaned, and set upon by evil and adversity from his first breath - shocked readers when it was published. After running away from the workhouse and pompous beadle Mr Bumble, Oliver finds himself lured into a den of thieves peopled by vivid and memorable characters - the Artful Dodger, vicious burglar Bill Sikes, his dog Bull's Eye, and prostitute Nancy, all watched over by cunning master-thief Fagin. Combining elements of Gothic Romance, the Newgate Novel and popular melodrama, Dickens created an entirely new kind of fiction, scathing in its indictment of a cruel society, and pervaded by an unforgettable sense of threat and mystery.

This Penguin Classics edition of Oliver Twist is the first critical edition to faithfully reproduce the text as its earliest readers would have encountered it from its serialisation in Bentley's Miscellany, and includes an introduction by Philip Horne, a glossary of Victorian thieves' slang, a chronology of Dickens's life, a map of contemporary London and all of George Cruikshank's original illustrations.

For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.
Show more",3.88,"['Fiction', 'Classics', 'Historical Fiction', 'Literature', 'Novels', '19th Century', 'Classic Literature']","['to-read', 'currently-reading', 'fiction', 'classic', 'owned', 'own', 'books-i-own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327868529i/18254.jpg,https://www.goodreads.com/book/show/18254.Oliver_Twist
The Mists of Avalon,Marion Zimmer Bradley,"The magical saga of the women behind King Arthur's throne.

“A monumental reimagining of the Arthurian legends . . . reading it is a deeply moving and at times uncanny experience. . . . An impressive achievement.”—The New York Times Book Review

In Marion Zimmer Bradley's masterpiece, we see the tumult and adventures of Camelot's court through the eyes of the women who bolstered the king's rise and schemed for his fall. From their childhoods through the ultimate fulfillment of their destinies, we follow these women and the diverse cast of characters that surrounds them as the great Arthurian epic unfolds stunningly before us.

As Morgaine and Gwenhwyfar struggle for control over the fate of Arthur's kingdom, as the Knights of the Round Table take on their infamous quest, as Merlin and Viviane wield their magics for the future of Old Britain, the Isle of Avalon slips further into the impenetrable mists of memory, until the fissure between old and new worlds' and old and new religions' claims its most famous victim.
Show more",4.13,"['Fantasy', 'Fiction', 'Historical Fiction', 'Arthurian', 'Mythology', 'Classics', 'Historical']","['to-read', 'fantasy', 'currently-reading', 'favorites', 'fiction', 'historical-fiction', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1529610467i/40605251.jpg,https://www.goodreads.com/book/show/40605251-the-mists-of-avalon
A Storm of Swords,George R.R. Martin,"An alternate cover for this ISBN can be found here

Here is the third volume in George R.R. Martin's magnificent cycle of novels that includes A Game of Thrones and A Clash of Kings. Together, this series comprises a genuine masterpiece of modern fantasy, destined to stand as one of the great achievements of imaginative fiction.

Of the five contenders for power, one is dead, another in disfavor, and still the wars rage as alliances are made and broken. Joffrey sits on the Iron Throne, the uneasy ruler of the Seven Kingdoms. His most bitter rival, Lord Stannis, stands defeated and disgraced, victim of the sorceress who holds him in her thrall. Young Robb still rules the North from the fortress of Riverrun. Meanwhile, making her way across a blood-drenched continent is the exiled queen, Daenerys, mistress of the only three dragons still left in the world. And as opposing forces manoeuver for the final showdown, an army of barbaric wildlings arrives from the outermost limits of civilization, accompanied by a horde of mythical Others—a supernatural army of the living dead whose animated corpses are unstoppable. As the future of the land hangs in the balance, no one will rest until the Seven Kingdoms have exploded in a veritable storm of swords...
Show more",4.55,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Adult']","['to-read', 'fantasy', 'currently-reading', 'favorites', 'fiction', 'owned', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1571318786i/62291.jpg,https://www.goodreads.com/book/show/62291.A_Storm_of_Swords
Jonathan Livingston Seagull,Richard Bach,"This is a story for people who follow their hearts and make their own rules...people who get special pleasure out of doing something well, even if only for themselves...people who know there's more to this living than meets the eye: they’ll be right there with Jonathan, flying higher and faster than ever they dreamed.

Jonathan Livingston Seagull is no ordinary bird. He believes it is every gull's right to fly, to reach the ultimate freedom of challenge and discovery, finding his greatest reward in teaching younger gulls the joy of flight and the power of dreams. The special 20th anniversary release of this spiritual classic!
Show more",3.86,"['Fiction', 'Classics', 'Philosophy', 'Fantasy', 'Spirituality', 'Inspirational', 'Self Help']","['to-read', 'fiction', 'currently-reading', 'classics', 'favorites', 'philosophy', 'fantasy']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1432222358i/71728.jpg,https://www.goodreads.com/book/show/71728.Jonathan_Livingston_Seagull
The Boy in the Striped Pajamas,John Boyne,"If you start to read this book, you will go on a journey with a nine-year-old boy named Bruno. (Though this isn't a book for nine-year-olds.) And sooner or later you will arrive with Bruno at a fence.

Fences like this exist all over the world. We hope you never have to encounter one.",4.16,"['Historical Fiction', 'Fiction', 'Young Adult', 'Historical', 'Classics', 'Holocaust', 'War']","['to-read', 'currently-reading', 'historical-fiction', 'fiction', 'favorites', 'young-adult', 'historical']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1366228171i/39999.jpg,https://www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas
Ulysses,James Joyce,"Ulysses is a modernist novel by Irish writer James Joyce. It was first serialized in parts in the American journal The Little Review from March 1918 to December 1920 and then published in its entirety in Paris by Sylvia Beach on 2 February 1922, Joyce's 40th birthday. It is considered one of the most important works of modernist literature and has been called ""a demonstration and summation of the entire movement.""

According to Declan Kiberd, ""Before Joyce, no writer of fiction had so foregrounded the process of thinking"". Ulysses chronicles the peripatetic appointments and encounters of Leopold Bloom in Dublin in the course of an ordinary day, 16 June 1904. Ulysses is the Latinised name of Odysseus, the hero of Homer's epic poem the Odyssey, and the novel establishes a series of parallels between the poem and the novel, with structural correspondences between the characters and experiences of Bloom and Odysseus, Molly Bloom and Penelope, and Stephen Dedalus and Telemachus, in addition to events and themes of the early 20th-century context of modernism, Dublin, and Ireland's relationship to Britain.

The novel is highly allusive and also imitates the styles of different periods of English literature. Since its publication, the book has attracted controversy and scrutiny, ranging from an obscenity trial in the United States in 1921 to protracted textual ""Joyce Wars."" The novel's stream-of-consciousness technique, careful structuring, and experimental prose—replete with puns, parodies, and allusions—as well as its rich characterisation and broad humour have led it to be regarded as one of the greatest literary works in history; Joyce fans worldwide now celebrate 16 June as Bloomsday.'
Show more",3.77,"['Classics', 'Fiction', 'Literature', 'Ireland', 'Novels', 'Irish Literature', '20th Century']","['to-read', 'currently-reading', 'classics', 'fiction', 'favorites', 'owned', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1428891345i/338798.jpg,https://www.goodreads.com/book/show/338798.Ulysses
Jurassic Park,Michael Crichton,"An astonishing technique for recovering and cloning dinosaur DNA has been discovered. Now humankind’s most thrilling fantasies have come true. Creatures extinct for eons roam Jurassic Park with their awesome presence and profound mystery, and all the world can visit them—for a price.

Until something goes wrong. . . .

In Jurassic Park, Michael Crichton taps all his mesmerizing talent and scientific brilliance to create his most electrifying technothriller.
Show more",4.12,"['Science Fiction', 'Fiction', 'Thriller', 'Horror', 'Fantasy', 'Adventure', 'Classics']","['to-read', 'currently-reading', 'science-fiction', 'fiction', 'sci-fi', 'favorites', 'thriller']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1529604411i/40604658.jpg,https://www.goodreads.com/book/show/40604658-jurassic-park
Fifty Shades of Grey,E.L. James,"When literature student Anastasia Steele goes to interview young entrepreneur Christian Grey, she encounters a man who is beautiful, brilliant, and intimidating. The unworldly, innocent Ana is startled to realize she wants this man and, despite his enigmatic reserve, finds she is desperate to get close to him. Unable to resist Ana’s quiet beauty, wit, and independent spirit, Grey admits he wants her, too—but on his own terms.
 
Shocked yet thrilled by Grey’s singular erotic tastes, Ana hesitates. For all the trappings of success—his multinational businesses, his vast wealth, his loving family—Grey is a man tormented by demons and consumed by the need to control. When the couple embarks on a daring, passionately physical affair, Ana discovers Christian Grey’s secrets and explores her own dark desires.

Erotic, amusing, and deeply moving, the Fifty Shades Trilogy is a tale that will obsess you, possess you, and stay with you forever.

Show more",3.67,"['Fiction', 'BDSM', 'Adult', 'Contemporary', 'Contemporary Romance', 'Chick Lit', 'Erotica']","['to-read', 'currently-reading', 'favorites', 'fiction', '2012', 'own', 'books-i-own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1385207843i/10818853.jpg,https://www.goodreads.com/book/show/10818853-fifty-shades-of-grey
The Lost Hero,Rick Riordan,"JASON HAS A PROBLEM. He doesn’t remember anything before waking up in a bus full of kids on a field trip. Apparently he has a girlfriend named Piper, and his best friend is a guy named Leo. They’re all students at the Wilderness School, a boarding school for “bad kids,"" as Leo puts it. What did Jason do to end up here? And where is here, exactly? Jason doesn't know anything—except that everything seems very wrong.

PIPER HAS A SECRET. Her father has been missing for three days, ever since she had that terrifying nightmare about his being in trouble. Piper doesn’t understand her dream, or why her boyfriend suddenly doesn’t recognize her. When a freak storm hits during the school trip, unleashing strange creatures and whisking her, Jason, and Leo away to someplace called Camp Half-Blood, she has a feeling she’s going to find out, whether she wants to or not.

When he sees his cabin at Camp Half-Blood, filled with power tools and machine parts, he feels right at home. But there’s weird stuff, too—like the curse everyone keeps talking about, and some camper who's gone missing. Weirdest of all, his bunkmates insist that each of them—including Leo—is related to a . Does this have anything to do with Jason's amnesia, or the fact that Leo keeps seeing ghosts?

Join new and old friends from Camp Half-Blood in this thrilling first book in The Heroes of Olympus series. Best-selling author Rick Riordan has pumped up the action, humor, suspense, and mystery in an epic adventure that will leave readers panting for the next installment.
Show more",4.29,"['Fantasy', 'Mythology', 'Young Adult', 'Fiction', 'Middle Grade', 'Adventure', 'Greek Mythology']","['to-read', 'currently-reading', 'fantasy', 'favorites', 'mythology', 'young-adult', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1464201003i/7736182.jpg,https://www.goodreads.com/book/show/7736182-the-lost-hero
Beloved,Toni Morrison,"Staring unflinchingly into the abyss of slavery, this spellbinding novel transforms history into a story as powerful as Exodus and as intimate as a lullaby.

Sethe, its protagonist, was born a slave and escaped to Ohio, but eighteen years later she is still not free. She has too many memories of Sweet Home, the beautiful farm where so many hideous things happened. And Sethe's new home is haunted by the ghost of her baby, who died nameless and whose tombstone is engraved with a single word: Beloved. Filled with bitter poetry and suspense as taut as a rope, Beloved is a towering achievement by Nobel Prize laureate Toni Morrison.
Show more",3.97,"['Fiction', 'Classics', 'Historical Fiction', 'Magical Realism', 'Historical', 'Literature', 'School']","['to-read', 'currently-reading', 'fiction', 'classics', 'favorites', 'historical-fiction', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722944318i/6149.jpg,https://www.goodreads.com/book/show/6149.Beloved
The Clan of the Cave Bear,Jean M. Auel,"This novel of awesome beauty and power is a moving saga about people, relationships, and the boundaries of love. Through Jean M. Auel’s magnificent storytelling we are taken back to the dawn of modern humans, and with a girl named Ayla we are swept up in the harsh and beautiful Ice Age world they shared with the ones who called themselves The Clan of the Cave Bear.

A natural disaster leaves the young girl wandering alone in an unfamiliar and dangerous land until she is found by a woman of the Clan, people very different from her own kind. To them, blond, blue-eyed Ayla looks peculiar and ugly--she is one of the Others, those who have moved into their ancient homeland; but Iza cannot leave the girl to die and takes her with them. Iza and Creb, the old Mog-ur, grow to love her, and as Ayla learns the ways of the Clan and Iza’s way of healing, most come to accept her. But the brutal and proud youth who is destined to become their next leader sees her differences as a threat to his authority. He develops a deep and abiding hatred for the strange girl of the Others who lives in their midst, and is determined to get his revenge.
Show more",4.10,"['Historical Fiction', 'Fiction', 'Fantasy', 'Historical', 'Classics', 'Romance', 'Adventure']","['to-read', 'currently-reading', 'historical-fiction', 'fiction', 'favorites', 'fantasy', 'historical']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1529681430i/40611463.jpg,https://www.goodreads.com/book/show/40611463-the-clan-of-the-cave-bear
A Farewell to Arms,Ernest Hemingway,"A Farewell to Arms is the unforgettable story of an American ambulance driver on the Italian front and his passion for a beautiful English nurse. Set against the looming horrors of the battlefield - the weary, demoralized men marching in the rain during the German attack on Caporetto; the profound struggle between loyalty and desertion—this gripping, semiautobiographical work captures the harsh realities of war and the pain of lovers caught in its inexorable sweep. Ernest Hemingway famously said that he rewrote his ending to A Farewell to Arms thirty-nine times to get the words right.",3.82,"['Classics', 'Fiction', 'Historical Fiction', 'War', 'Literature', 'Novels', 'Romance']","['to-read', 'currently-reading', 'classics', 'fiction', 'favorites', 'historical-fiction', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1313714836i/10799.jpg,https://www.goodreads.com/book/show/10799.A_Farewell_to_Arms
The Canterbury Tales,Geoffrey Chaucer,"The procession that crosses Chaucer's pages is as full of life and as richly textured as a medieval tapestry. The Knight, the Miller, the Friar, the Squire, the Prioress, the Wife of Bath, and others who make up the cast of characters -- including Chaucer himself -- are real people, with human emotions and weaknesses. When it is remembered that Chaucer wrote in English at a time when Latin was the standard literary language across western Europe, the magnitude of his achievement is even more remarkable. But Chaucer's genius needs no historical introduction; it bursts forth from every page of The Canterbury Tales.

If we trust the General Prologue, Chaucer intended that each pilgrim should tell two tales on the way to Canterbury and two tales on the way back. He never finished his enormous project and even the completed tales were not finally revised. Scholars are uncertain about the order of the tales. As the printing press had yet to be invented when Chaucer wrote his works, The Canterbury Tales has been passed down in several handwritten manuscripts.
Show more",3.52,"['Classics', 'Fiction', 'Poetry', 'Literature', 'School', 'Medieval', 'Short Stories']","['to-read', 'classics', 'currently-reading', 'fiction', 'poetry', 'classic', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1261208589i/2696.jpg,https://www.goodreads.com/book/show/2696.The_Canterbury_Tales
David Copperfield,Charles Dickens,"David Copperfield is the story of a young man's adventures on his journey from an unhappy and impoverished childhood to the discovery of his vocation as a successful novelist. Among the gloriously vivid cast of characters he encounters are his tyrannical stepfather, Mr Murdstone; his brilliant, but ultimately unworthy school-friend James Steerforth; his formidable aunt, Betsey Trotwood; the eternally humble, yet treacherous Uriah Heep; frivolous, enchanting Dora Spenlow; and the magnificently impecunious Wilkins Micawber, one of literature's great comic creations. In David Copperfield - the novel he described as his 'favourite child' - Dickens drew revealingly on his own experiences to create one of the most exuberant and enduringly popular works, filled with tragedy and comedy in equal measure. This edition uses the text of the first volume publication of 1850, and includes updated suggestions for further reading, original illustrations by 'Phiz', a revised chronology and expanded notes. In his new introduction, Jeremy Tambling discusses the novel's autobiographical elements, and its central themes of memory and identity.
Show more",4.04,"['Fiction', 'Literature', 'Historical Fiction', 'Audiobook', '19th Century', 'Novels', 'Victorian']","['to-read', 'currently-reading', 'fiction', 'favorites', 'owned', 'own', 'books-i-own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1461452762i/58696.jpg,https://www.goodreads.com/book/show/58696.David_Copperfield
A Little Princess,Frances Hodgson Burnett,"Sara Crewe, an exceptionally intelligent and imaginative student at Miss Minchin's Select Seminary for Young Ladies, is devastated when her adored, indulgent father dies. Now penniless and banished to a room in the attic, Sara is demeaned, abused, and forced to work as a servant. How this resourceful girl's fortunes change again is at the center of A Little Princess , one of the best-loved stories in all of children's literature.

This unique and fully annotated edition appends excerpts from Frances Hodgson Burnett 's original 1888 novella Sara Crewe and the stage play that preceded the novel, as well as an early story, ""Behind the White Brick,"" allowing readers to see how A Little Princess evolved. In his delightful introduction, U. C. Knoepflmacher considers the fairy-tale allusions and literary touchstones that place the book among the major works of Victorian literature, and shows it to be an exceptionally rich and resonant novel.
Show more",4.23,"['Fiction', 'Childrens', 'Classics', 'Young Adult', 'Historical Fiction', 'Middle Grade', 'Historical']","['to-read', 'currently-reading', 'favorites', 'fiction', 'childrens', 'classic', 'children']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327868556i/3008.jpg,https://www.goodreads.com/book/show/3008.A_Little_Princess
The World According to Garp,John Irving,"This is the life and times of T. S. Garp, the bastard son of Jenny Fields—a feminist leader ahead of her times. This is the life and death of a famous mother and her almost-famous son; theirs is a world of sexual extremes—even of sexual assassinations. It is a novel rich with ""lunacy and sorrow""; yet the dark, violent events of the story do not undermine a comedy both ribald and robust. In more than thirty languages, in more than forty countries—with more than ten million copies in print—this novel provides almost cheerful, even hilarious evidence of its famous last line: ""In the world according to Garp, we are all terminal cases.""",4.11,"['Fiction', 'Classics', 'Literature', 'Contemporary', 'Novels', 'Literary Fiction', 'Humor']","['to-read', 'fiction', 'currently-reading', 'favorites', 'classics', 'own', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1447234581i/7069.jpg,https://www.goodreads.com/book/show/7069.The_World_According_to_Garp
Thirteen Reasons Why,Jay Asher,"You can’t stop the future.
You can’t rewind the past.
The only way to learn the secret . . . is to press play.

Clay Jensen returns home from school to find a strange package with his name on it lying on his porch. Inside he discovers several cassette tapes recorded by Hannah Baker–his classmate and crush–who committed suicide two weeks earlier. Hannah’s voice tells him that there are thirteen reasons why she decided to end her life. Clay is one of them. If he listens, he’ll find out why.

Clay spends the night crisscrossing his town with Hannah as his guide. He becomes a firsthand witness to Hannah’s pain, and as he follows Hannah’s recorded words throughout his town, what he discovers changes his life forever.
Show more",3.84,"['Young Adult', 'Fiction', 'Contemporary', 'Realistic Fiction', 'Mystery', 'Mental Health', 'Teen']","['to-read', 'currently-reading', 'young-adult', 'favorites', 'ya', 'fiction', 'contemporary']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1555345043i/29844228.jpg,https://www.goodreads.com/book/show/29844228-thirteen-reasons-why
Cinder,Marissa Meyer,"Humans and androids crowd the raucous streets of New Beijing. A deadly plague ravages the population. From space, a ruthless Lunar people watch, waiting to make their move. No one knows that Earth’s fate hinges on one girl. . . . Cinder, a gifted mechanic, is a cyborg.

She’s a second-class citizen with a mysterious past, reviled by her stepmother and blamed for her stepsister’s illness. But when her life becomes intertwined with the handsome Prince Kai’s, she suddenly finds herself at the center of an intergalactic struggle, and a forbidden attraction. Caught between duty and freedom, loyalty and betrayal, she must uncover secrets about her past in order to protect her world’s future.
Show more",4.13,"['Fantasy', 'Young Adult', 'Science Fiction', 'Romance', 'Dystopia', 'Retellings', 'Fiction']","['to-read', 'currently-reading', 'favorites', 'fantasy', 'young-adult', 'sci-fi', 'ya']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1507557775i/36381037.jpg,https://www.goodreads.com/book/show/36381037-cinder
His Dark Materials,Philip Pullman,"The Golden Compass, The Subtle Knife, and The Amber Spyglass are available together in one volume perfect for any fan or newcomer to this modern fantasy classic series.

These thrilling adventures tell the story of Lyra and Will—two ordinary children on a perilous journey through shimmering haunted otherworlds. They will meet witches and armored bears, fallen angels and soul-eating specters. And in the end, the fate of both the living—and the dead—will rely on them.

Phillip Pullman’s spellbinding His Dark Materials trilogy has captivated readers for over twenty years and won acclaim at every turn. It will have you questioning everything you know about your world and wondering what really lies just out of reach.
Show more",4.29,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Science Fiction Fantasy', 'Science Fiction', 'Classics']","['to-read', 'currently-reading', 'fantasy', 'favorites', 'fiction', 'young-adult', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442329494i/18116.jpg,https://www.goodreads.com/book/show/18116.His_Dark_Materials
Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,"Alternative cover edition of ISBN 9780060987107

When Dorothy triumphed over the Wicked Witch of the West in L. Frank Baum's classic tale, we heard only her side of the story. But what about her arch-nemesis, the mysterious witch? Where did she come from? How did she become so wicked? And what is the true nature of evil?
Gregory Maguire creates a fantasy world so rich and vivid that we will never look at Oz the same way again. Wicked is about a land where animals talk and strive to be treated like first-class citizens, Munchkinlanders seek the comfort of middle-class stability and the Tin Man becomes a victim of domestic violence. And then there is the little green-skinned girl named Elphaba, who will grow up to be the infamous Wicked Witch of the West, a smart, prickly and misunderstood creature who challenges all our preconceived notions about the nature of good and evil.
Show more",3.52,"['Fantasy', 'Fiction', 'Book Club', 'Retellings', 'Adult', 'Audiobook', 'Classics']","['to-read', 'currently-reading', 'fantasy', 'fiction', 'favorites', 'own', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1437733293i/37442.jpg,https://www.goodreads.com/book/show/37442.Wicked
The Iliad / The Odyssey,Homer,"Gripping listeners and readers for more than 2,700 years, 'The Iliad' is the story of the Trojan War and the rage of Achilles. Combining the skills of a poet and scholar, Robert Fagles brings the energy of contemporary language to this enduring heroic epic.

If 'The Iliad' is the world's greatest war story, then 'The Odyssey' is literature's greatest evocation of every man's journey through life. Here again, Fagles has performed the translator's task magnificently, giving us an Odyssey to read aloud, to savor, and to treasure for its sheer lyrical mastery.

Each volume contains a superb introduction with textual and critical commentary by renowned classicist Bernard Knox.
Show more",4.07,"['Classics', 'Fiction', 'Poetry', 'Mythology', 'Fantasy', 'Literature', 'Historical Fiction']","['to-read', 'currently-reading', 'classics', 'fiction', 'owned', 'poetry', 'mythology']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388181863i/1375.jpg,https://www.goodreads.com/book/show/1375.The_Iliad_The_Odyssey
Clockwork Prince,Cassandra Clare,"In the magical underworld of Victorian London, Tessa Gray has at last found safety with the Shadowhunters. But that safety proves fleeting when rogue forces in the Clave plot to see her protector, Charlotte, replaced as head of the Institute. If Charlotte loses her position, Tessa will be out on the street—and easy prey for the mysterious Magister, who wants to use Tessa’s powers for his own dark ends.

With the help of the handsome, self-destructive Will and the fiercely devoted Jem, Tessa discovers that the Magister’s war on the Shadowhunters is deeply personal. He blames them for a long-ago tragedy that shattered his life. To unravel the secrets of the past, the trio journeys from mist-shrouded Yorkshire to a manor house that holds untold horrors, from the slums of London to an enchanted ballroom where Tessa discovers that the truth of her parentage is more sinister than she had imagined. When they encounter a clockwork demon bearing a warning for Will, they realize that the Magister himself knows their every move—and that one of their own has betrayed them.

Tessa finds her heart drawn more and more to Jem, but her longing for Will, despite his dark moods, continues to unsettle her. But something is changing in Will—the wall he has built around himself is crumbling. Could finding the Magister free Will from his secrets and give Tessa the answers about who she is and what she was born to do?

As their dangerous search for the Magister and the truth leads the friends into peril, Tessa learns that when love and lies are mixed, they can corrupt even the purest heart.
Show more",4.42,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Steampunk', 'Historical Fiction', 'Urban Fantasy']","['to-read', 'favorites', 'fantasy', 'currently-reading', 'young-adult', 'books-i-own', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460477747i/10025305.jpg,https://www.goodreads.com/book/show/10025305-clockwork-prince
Shōgun,James Clavell,"After Englishman John Blackthorne is lost at sea, he awakens in a place few Europeans know of and even fewer have seen--Nippon. Thrust into the closed society that is seventeenth-century Japan, a land where the line between life and death is razor-thin, Blackthorne must negotiate not only a foreign people, with unknown customs and language, but also his own definitions of morality, truth, and freedom. As internal political strife and a clash of cultures lead to seemingly inevitable conflict, Blackthorne's loyalty and strength of character are tested by both passion and loss, and he is torn between two worlds that will each be forever changed.

Powerful and engrossing, capturing both the rich pageantry and stark realities of life in feudal Japan, is a critically acclaimed powerhouse of a book. Heart-stopping, edge-of-your-seat action melds seamlessly with intricate historical detail and raw human emotion. Endlessly compelling, this sweeping saga captivated the world to become not only one of the best-selling novels of all time but also one of the highest-rated television miniseries, as well as inspiring a nationwide surge of interest in the culture of Japan. Shakespearean in both scope and depth, is, as the put it, ""...not only something you read--you live it."" Provocative, absorbing, and endlessly fascinating, there is only one:
Show more",4.41,"['Historical Fiction', 'Fiction', 'Japan', 'Historical', 'Classics', 'Adventure', 'Asia']","['to-read', 'currently-reading', 'historical-fiction', 'fiction', 'favorites', 'japan', 'historical']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1704385704i/52382796.jpg,https://www.goodreads.com/book/show/52382796-sh-gun
Schindler’s List,Thomas Keneally,"In the shadow of Auschwitz, a flamboyant German industrialist grew into a living legend to the Jews of Cracow. He was a womaniser and a heavy drinker who enjoyed the good life, yet to them he became a saviour.
Thomas Keneally's Booker Prize-winning novel recreates the story of Oskar Schindler, an Aryan who risked his life to protect Jews in Nazi-occupied Poland, who conrinually defied and outwitted the SS, and who was transformed by the war into an angel of mercy. It is an unforgettable tale, all the more extraordinary for being true.",4.34,"['History', 'Nonfiction', 'Classics', 'Holocaust', 'War', 'Historical', 'World War II']","['to-read', 'currently-reading', 'history', 'non-fiction', 'classics', 'historical-fiction', 'fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722260788i/375013.jpg,https://www.goodreads.com/book/show/375013.Schindler_s_List
